domain_dir,id,tier,short_title,journal_or_series,year,doi_or_url,authors_short,access_status,pipeline_mapping
05_inspace_operations,ambrosi_2019,T1,"Ambrosi et al., ""European Radioisotope Thermoelectric Generators (RTGs) and Radioisotope Heater Units (RHUs) for Space Science and Exploration"" — Space Sci Rev 215:55","peer-reviewed journal review; CC-BY-4.0 OA, DOI 10.1007/s11214-019-0623-9",2019,https://link.springer.com/content/pdf/10.1007/s11214-019-0623-9.pdf (direct PDF verified live from this machine),"Ambrosi, Williams, Watkinson et al. (ESA + UK partners; full list in paper)",full_text_hosted (Springer direct OA PDF downloaded and license-verified: CC-BY 4.0 statement on p.1),peer-reviewed confirmation of the RTG flight record behind our 'RTG specific power' row AND the Pu-238 supply constraint hard-coded in calc.py (~1.5 kg/yr US production target by 2025); also bounds the W/kg range across RTG classes (1.3-2.1 for small/stacked designs) and names next-gen thermoelectrics (skutterudite/zintl) as the efficiency-improvement path
05_inspace_operations,hoffman_2000,T2,"Hoffman, Kerslake, Hepp (NASA Glenn), Jacobs (SAIC) & Ponnusamy (Spectrum Astro), ""Thin-Film Photovoltaic Solar Array Parametric Assessment"" — NASA/TM--2000-210342 = AIAA-2000-2919",peer-reviewed conference paper + NASA technical memorandum; NTRS copy is public domain,2000,https://ntrs.nasa.gov/api/citations/20000081753/downloads/20000081753.pdf (NTRS API + PDF verified live from this machine),"Hoffman, D.J.; Kerslake, T.W.; Hepp, A.F.; Jacobs, M.K.; Ponnusamy, D.",full_text_hosted (public domain; 16 pp),"**the first peer-reviewed W/kg anchor for our deep-space PV rows**: parametric study of eight missions INCLUDING a Main Belt Asteroid Tour at 1.5 AU with SEP — our exact mission class: total array ~62 W/kg EOL (4-j GaAs, all ancillaries in) and ~$1880/W array-level (2000$); quantifies the blanket-vs-system specific-power divergence that justifies keeping 'Power system specific mass' as a SYSTEM row; gives the 12% thin-film efficiency breakpoint behind ROSA-class wings"
05_inspace_operations,ali_2023,T1,"Ali, Beltran, Lindsey & Pecht (CALCE/UMD), ""Assessment of the calendar aging of lithium-ion batteries for a long-term - Space missions"" — Frontiers in Energy Research 11:1108269","peer-reviewed journal; CC-BY OA, DOI 10.3389/fenrg.2023.1108269",2023,https://www.frontiersin.org/articles/10.3389/fenrg.2023.1108269/pdf (direct OA PDF verified live from this machine; CC-BY statement on p.1),"Ali, H.; Beltran, H.; Lindsey, N.J.; Pecht, M.",full_text_hosted (Frontiers direct OA PDF downloaded and license-verified: CC BY 4.0),"**the battery anchor for the `Energy storage usable specific energy` row**: peer-reviewed space Li-ion assessment citing NASA's own ~265 Wh/kg figure — mid-range of our 'cells reach 250-300 Wh/kg' claim; flight heritage on Perseverance / OSIRIS-Rex / Parker Solar Probe / THEMIS confirms the technology is flown, not speculative; also gives -40..+40 C operating envelope (asteroid-surface thermal caveat) and calendar-aging direction for any depot/hibernation assumption"
05_inspace_operations,metzger_zacny_2020,T1,"Metzger (UCF Florida Space Institute), Zacny & Morrison (Honeybee Robotics), ""Thermal Extraction of Volatiles from Lunar and Asteroid Regolith in Axisymmetric Crank-Nicolson Modeling"" — J. Aerospace Engineering 33(6):04020075, DOI 10.1061/(ASCE)AS.1943-5525.0001165",peer-reviewed journal; arXiv:2306.03776 is the authors' preprint (no redistribution license stated in the PDF -> NOT hosted),2020,https://doi.org/10.1061/(ASCE)AS.1943-5525.0001165 / arXiv:2306.03776 (full text verified live from this machine via export.arxiv.org; ASCE landing page + erratum record confirm the published version),"Metzger, P.T.; Zacny, K.; Morrison, P.",open_not_pulled (arXiv copy is an authors' preprint with no stated redistribution license — hosting would be presumptuous; full text read live this round and key content recorded below),"**the peer-reviewed document behind our `Drilling / excavation energy` row's 'Zacny et al.' citation**: physics-based model of heat transfer in regolith during coring/drilling, built from empirical data for extraterrestrial soils (thermal conductivity vs temperature/porosity/pore pressure; hydrated-mineral volatile release curves incl. Orgueil + UCF-CI-1 asteroid simulant below 300 C). States explicitly that the modeling exists 'to determine energy requirements... to set requirements for the spacecraft power system and to determine whether solar energy is adequate or RHUs are needed' — i.e. it IS the source class our row's Wh/kg range (loose regolith ≲50, consolidated rock ≳500) derives from. Key operational finding: drilling creates so much heat that soil takes HOURS-TO-DAYS to cool back down — a real mission-timeline cost no per-kg figure captures"
05_inspace_operations,just_2019,T1,"Just, Smith, Joy & Roy (UCL / U Manchester), ""Parametric review of existing regolith excavation techniques for lunar In Situ Resource Utilisation (ISRU) and recommendations for future excavation experiments"" — Planetary and Space Science, DOI 10.1016/j.pss.2019.104746",peer-reviewed journal; CC-BY per OpenAlex but ScienceDirect bot-blocks this machine (verified 403 on the direct PDF route),2019,https://doi.org/10.1016/j.pss.2019.104746 (CC-BY OA; pullable from a normal browser — same block class as taylor2018/harris_dabramo_2021),"Just, G.H.; Smith, K.; Joy, K.H.; Roy, M.J.",open_not_pulled (Elsevier/ScienceDirect Cloudflare challenge on the direct PDF route; abstract recorded via OpenAlex in full below),"**the parametric anchor our `Drilling / excavation energy` row was missing**: 13 regolith excavation processes grouped into discrete vs continuous excavators, each with a defined set of representative performance parameters compared side-by-side — exactly the kind of per-technique specific-energy table that would let us replace the current '≲50 loose / ≳500 consolidated' two-point range with technique-resolved values. Pairs with metzger_zacny_2020 (the physics model) as method + data for the same row"
05_inspace_operations,zeng_2007,T2,"Zeng, Burnoski, Agui & Wilkinson (Case Western Reserve / NASA Glenn), ""Calculation of Excavation Force for ISRU on Lunar Surface"" — 45th AIAA Aerospace Sciences Meeting Exhibit, Reno NV",peer-reviewed conference paper; NTRS copy is public domain,2007,NTRS 20070018151 (full text hosted this round via ntrs.nasa.gov/api/ — see access_status),"Zeng, X.W. (David); Burnoski, L.; Agui, J.H.; Wilkinson, A.",full_text_hosted (PDF 233 KB sha256=40815c3294b8… pulled live from ntrs.nasa.gov/api/citations/20070018151/downloads/; public domain),"**the soil-mechanics force model behind our `Drilling / excavation energy` row (operational_costs.csv, 200 Wh/kg median)**: analytical drawbar-force model for digging lunar regolith from standard soil-strength parameters — the physics that converts loose-vs-consolidated into a force/energy split. JSC-1a simulant measured in-paper: density **1680 kg/m3**, cohesion **c=170 N/m2** (low, as expected for lunar surface soil), internal friction angle **phi=35 deg**, specific gravity 2.85; tool params w=1 m, d up to 1 m, v=0.1-1.63 m/s, g_moon. Key finding: required force is STRONGLY cohesion-dependent (lowest for cohesionless soil, highest for very cohesive) — the model basis for our row's 'loose regolith ≲50 Wh/kg / consolidated rock ≳500' split; pairs with metzger_zacny_2020 (thermal side of drilling) and just_2019 (measured specific-energy table, still open_not_pulled)."
05_inspace_operations,proctor_apex_2019,T2,"Proctor et al. (NASA Glenn / LMT), ""Experimental Facility to Measure Power and Forces to Excavate Lunar Regolith Simulants"" — 10th Joint Space Resources Roundtable & Planetary Mining Sciences Symposium, Colorado School of Mines",peer-reviewed conference presentation; NTRS copy is public domain,2019,NTRS 20190027268 (full text verified live this round via ntrs.nasa.gov/api/),"Proctor, M.P. et al. (NASA Glenn ISRU excavation team; LMT technical lead)","verified_live_not_pulled (PDF 2.7 MB pulled + parsed live from ntrs.nasa.gov/api/citations/20190027268/downloads/ — image-heavy slide deck, text layer sparse but complete for the instrumentation section)","the NASA Glenn APEX (Advanced Planetary Excavator) test facility: electrically-driven linear-actuator digger on 325 VDC/100 A bus; bucket 21.6 cm wide x 15,600 cm3 volume, 30 deg blade angle; load cell **1300 N (Fx,Fy) / 3900 N (Fz)**, torque ±203 N-m, uncertainty ≤2%; platform scale to 2224 N; GRC-3B soil bin (1587 kg fill). Method: measure power+forces in air AND simulant with identical motion profile, subtract tare → net excavation power. This is the measurement chain that produces per-test Wh/kg values for loose regolith — the institutional basis our 200 Wh/kg median row assumes."
05_inspace_operations,zeitlin_asteroid_excavation_project,T2,"Zeitlin et al. (NASA KSC IRAD / SMD), ""Asteroid Icy Regolith Excavation and Volatile Capture Project"" — Center Independent Research & Development, active 2015-2016",NASA technology-project record; NTRS copy is public domain,2015,NTRS 20150016080 (full text verified live this round via ntrs.nasa.gov/api/),"Zeitlin, N. et al. (KSC IRAD; simulant development with Univ. of Central Florida)",verified_live_not_pulled (PDF 396 KB pulled + parsed live from ntrs.nasa.gov/api/citations/20150016080/downloads/),"the ONLY registered excavation source targeting ASTEROID (not lunar) regolith: C-type meteorite minerals incl. hydrated minerals, ice content varied as the independent variable; penetration/excavation/sample-capture devices characterize mechanical strength vs ice fraction under vacuum + cryogenic conditions — directly our pipeline's target environment (C-type bodies like Bennu). TRL 3→5. Confirms excavation-force characterization for icy asteroid regolith was an active NASA program, i.e. the physics behind our row exists and is being measured; no Wh/kg figure in the record itself."
05_inspace_operations,nugent_2022_rtb_cryocooler_test,T2,"Nugent, Grotenrath & Johnson (NASA Glenn), ""20 Watt 20 Kelvin Reverse Turbo-Brayton Cycle Cryocooler Testing and Applications"" — NASA STI, NTRS 20220009350",NASA technical report / conference paper; NTRS copy is public domain,2022,NTRS 20220009350 (full text hosted this round via ntrs.nasa.gov/api/),"Nugent, B.T.; Grotenrath, R.J.; Johnson, W.L.",full_text_hosted (PDF 604 KB sha256=1c4c20ce1f131e17… pulled live from ntrs.nasa.gov/api/citations/20220009350/downloads/MAN_8.3_Nugent_06-16-22.pdf; public domain),"**the first TESTED hardware data behind our `Zero-boil-off cryocooler (20 K)` and `Cryocooler specific mass (20 K)` rows** — both previously flagged 'engineering estimates from Carnot limits'. Table 1 (word-coordinate-verified): previous state-of-art = 1 W lift at 20K with **370 W/W** specific power, 18.7 kg/W; program threshold **80 W/W**; project goal 60 W/W; TESTED values **91.6 W/W** (at 285 K heat rejection) / projected **86.3 W/W** at 270 K reject; specific mass tested **5.5 kg/W** (flight-like projection), goal 4.4. Max lift demonstrated 22.46 W at Test Point 2. Our row median 80 W/W = NASA's own threshold exactly, and the tested unit sits inside our 50-150 range; specific-mass median 5.0 vs tested 5.5 — AGREE on both rows, now anchored by test data instead of Carnot arithmetic."
05_inspace_operations,hastings_2010_lht_zbo_demonstration,T2,"Hastings et al. (Alpha Tech / MSFC / NASA Glenn), ""Large-Scale Demonstration of Liquid Hydrogen Storage With Zero Boiloff for In-Space Applications"" — NASA/TP-2010-216453, NTRS 20110004377",NASA technical publication; public domain,2010,NTRS 20110004377 (full text hosted this round via ntrs.nasa.gov/api/),"Hastings, L.J.; Bryant, C.B.; Flachbart, R.H.; Holt, K.A.; Johnson, E.; Hedayat, A.; Hipp, B.; Plachta, D.W.",full_text_hosted (PDF 7.2 MB sha256=b0d37a9b91bbecd7… pulled live from ntrs.nasa.gov/api/citations/20110004377/downloads/; public domain),"the large-scale GROUND demonstration that ZBO of LH2 works: MHTB (Multipurpose Hydrogen Test Bed) tank with a commercial **Cryomech GB37 two-stage Gifford-McMahon** cooler, verbatim from p.16 (PDF layer): 'The cryocooler rated capacity is 30 W at 20 K and requires **350 W of power input per watt of cooling for a 4% Carnot cycle efficiency**. The first stage provides 50 W of cooling at 80 K.' That legacy-GM figure (350 W/W) is the baseline our RTB row's range brackets from below — and it proves the architecture (cryocooler + passive insulation + recirculation + pressure control) was demonstrated on a tank scale relevant to in-space storage, even though nothing has flown."
05_inspace_operations,plachta_2017_cryo_zbo_goals,T2,"Plachta, Stephens & Johnson (NASA), Zagarola & Deserranno (Creare LLC), ""NASA Cryocooler Technology Developments and Goals to Achieve Zero Boil-Off and to Liquefy Cryogenic Propellants for Space Exploration"" — NTRS 20180004709",NASA technical paper; NTRS copy is public domain,2017,NTRS 20180004709 (full text verified live this round via ntrs.nasa.gov/api/; note: NTRS also carries a duplicate record 20180004710 with the same paper under slightly different title wording — one registration only),"Plachta, D.; Stephens, J.; Johnson, W. (NASA); Zagarola, M.; Deserranno, D. (Creare LLC)",full_text_hosted (PDF 838 KB sha256=b7dadfd4961f8387… pulled live from ntrs.nasa.gov/api/citations/20180004709/downloads/; public domain),"program-context anchor for the `status=development` / TRL-5 claims on both cryocooler rows: verbatim — 'while there are many flight cryocoolers available at 20 and 90K (see Ref. 19), **the largest has less than 1W of cooling at 20K** and just 20W at 90K' → confirms 'nothing has flown on a propellant tank'; documents the RTB scaling path (over an order-of-magnitude lift increase required for LH2 ZBO) that nugent_2022's test data now extends; also records NASA's 8.4 m-diameter LH2 tank heat-leak estimate ('in the hundreds of watts' without a 90K shield)."
05_inspace_operations,damodaran_cost_of_capital_by_industry,T3,"Damodaran, ""Cost of Capital by Industry Sector"" — 96-industry WACC table, updated January 2026 (NYU Stern public data hub)",NYU Stern / Aswath Damodaran public datasets (stern.nyu.edu),2026,"https://www.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html (+ XLS twin https://www.stern.nyu.edu/~adamodar/pc/datasets/wacc.xls, sha256 d38b149c731bba68...)",Aswath Damodaran (NYU Stern),"open service — HTML table + XLS dataset pulled live from this machine 2026-09-23 (html sha256=04a4dd2188cbc9..., xls sha256=d38b149c731bbb...; both XLS hosts byte-identical); key rows extracted to extracted_data/r47_damodaran_cost_of_capital_key_numbers.csv","**first registered anchor for `operational_costs.csv` row 'Cost of capital (WACC)'** (value 0.10, range 0.075–0.15; its note cites 'Damodaran NYU Stern industry tables' — now live-verified): Aerospace/Defense CoC = **7.60%** and Metals & Mining CoC = **8.20%** bracket the industrial floor our row's lower bound claims (range_low 0.075 within −10 bps of the aerospace anchor); our value 0.10 sits +240 bps above it, consistent with the stated startup risk premium; all 96 rows internally consistent (CoC = wE·CoE + wD·AT-CoD to ±5 bps). Domain-6 context: **Precious Metals sector CoC = 7.47%** — a defensible discount rate for PGM holdings."
05_inspace_operations,jpl_dsn_services_catalog_820_100,T2,JPL DSN Services Catalog 820-100 Rev H — the authoritative source behind our Deep Space Network time row,"NASA/JPL institutional document (DSN No. 820-100, Rev. H)",2022,https://www.nasa.gov/wp-content/uploads/2023/09/dsn-services-catalog.pdf ; live official fee calculator https://dse.jpl.nasa.gov/ext/,"Jet Propulsion Laboratory (DSN Project Office; approved by DSN Chief Engineer, Jun 6 2022)","full_text_hosted (PDF 1.54 MB sha256=48bdf613fb4bbf42 pulled live from nasa.gov this round — public NASA document); companion calculator at dse.jpl.nasa.gov/ext/ is a client-side JS app whose rate engine is server-side (apertureFeeTool/cost/) — rates are NOT exposed via any API, so the catalog PDF + BLS CPI-U actuals are the verifiable route","**the named-but-unregistered source behind operational_costs.csv 'Deep Space Network time'** (value $1,530/hr single 34-m dish; note cites MOCS FY09 $1,057/hr CPI-adjusted and names dse.jpl.nasa.gov/ext/). Rev H p66: official hourly rate base **RB = $1,792** 'at the time of publication' (Jun-2022); fee algorithm eq 6-1 AF=RB*AW*MW with AW=1.0 single 34-m / 2.0 two-station array+DDOR / 3.0 three-array OR any combo incl a 70-m / 4.0 four-array; MW downlink-only 0.5. CPI-adjusting RB to latest BLS actual (Aug-2026, x1.1617 vs H1-2022 basis): **34-m ~$2,082/hr -> our $1,530 is -26.5% LOW** and the 70-m '~$4k/hr' note figure is ~$6,245 computed (**-36.0% LOW**) — both recorded as revision candidates (target repo read-only). Our value IS internally consistent with its own stated method: FY09 $1,057 x WB-inflation chain 2009..2024 = $1,540 (-0.65%), but that rests on the superseded MOCS FY09 rate; Rev H's official RB supersedes it."
05_inspace_operations,gallagher_plane_talking_space_market_updates,T3,"Gallagher Specialty ""Plane Talking"" Space Market Update series — the cited source behind our launch-insurance row",quarterly insurance market update (specialty.ajg.com/plane-talking/),2024,https://specialty.ajg.com/plane-talking/space-market-update-q1-2024 (+ Q4-2023; R57 added Q4-2024/Q1-2025/Q2-2025/Q1-2026/Q2-2026 — full series run now covered through Jul 2026; index at /plane-talking/Plane%20Talking),Gallagher Specialty Space team,"open service — quarterly issue pages fetched live from specialty.ajg.com this round (HTML, no auth); extraction-only: proprietary publication with no redistribution licence -> NOT hosted in full_texts/, every figure lives in extracted_data/","**the cited-but-unregistered source behind operational_costs.csv 'Launch insurance'** (value 10% of launch+payload value; note cites Plane Talking Q1 2024, premiums '~6% early-2023 -> ~10% post-Intelsat 33e loss'). Q1-2024 issue (the cited document) confirms direction+magnitude: 2023 underwriting result **loss ~USD900mn vs premium income ~USD550mn** (+further USD230mn Dec-2022), 3yr/5yr avg loss ratios 100-110%, insurers state 'premium rating needs to increase significantly' -> our ~10% is DIRECTIONALLY corroborated, NOT numerically pinned (no explicit launch-premium-% figure in any issue pulled). Q4-2023: H2-2023 claims ~USD826m; >85% of 2023 losses from post-separation spacecraft issues — Viasat-3 + Inmarsat 6-F2 'rather than launch failures'. **FACTUAL ERROR FOUND in our note**: the Dec-2023-era rating reset is attributed by Plane Talking itself to those two in-orbit losses; IS-33e broke up IN GEO on Oct 19 2024 (US Space Forces/SpaceTrack alert via Newsweek — Boeing-built, launched Aug 2016), i.e. AFTER the Q1-2024 issue and not a launch loss at all."
05_inspace_operations,stackpoole_2013_pica_pica_x_postflight_eval,T2,Post-Flight Evaluation of PICA and PICA-X - Comparisons of the Stardust SRC and Space-X Dragon 1 Forebody Heatshield Materials,International Planetary Probe Workshop (Jun 2013); NASA ARC-E-DAA-TN9994; NTRS 20140005558,2013,https://ntrs.nasa.gov/citations/20140005558,"Stackpoole, Kao, Qu & Gonzales (NASA Ames / ERC Inc.)","full_text_hosted - 386 KB PDF pulled live from NTRS R56 (sha256=43f0a80b21942f3ec7b448ddf9bfa3c552404d61c76e1be16a0a29bc8d56c59d); determination PUBLIC_USE_PERMITTED; caveat: NTRS hosts only the title/summary slide of this presentation, not the full deck","backs operational_costs.csv ""Heat shield / TPS for Earth return"" ($50k/kg): flight heritage + post-flight material performance (PICA Stardust 2006 / PICA-X Dragon COTS Demo Flight 1 2010; MSL & OSIRIS-REx baseline forebody TPS); no per-kg cost data anywhere reachable -> value remains an engineering estimate"
06_commodity_market_pricing,worldbank_cmo_pink_sheet,T2,"World Bank Commodity Markets Group, 'Commodity Price Data (The Pink Sheet)' — monthly nominal-USD prices for 71 commodities, 1960M01 to present; institutional primary source behind the pipeline's commodity value side","World Bank Commodity Markets Outlook / CMO-Pink-Sheet (Sept 2026 edition); xlsx updated 2026-09-02, latest data month 2026M08",2026,https://www.worldbank.org/en/research/commodity-markets,World Bank Commodity Markets Group,full_text_hosted (CMO-Historical-Data-Monthly.xlsx + CMO-Pink-Sheet-September-2026.pdf committed; public-domain institutional data),"FIRST anchor for the pipeline's commodity VALUE side — domains 1-5 all cover physics/cost, none touch market pricing. mineral_value_catalog.csv prices every tradable element (driving all of profitability_catalog.csv) from a static ref_price_usd_per_kg column cited only to 'USGS/LME/mineralogy reference' with NO registered source; this is the institutional primary behind that fallback. Parsed live: 71 commodity columns, monthly nominal USD 1960M01-2026M08 (updated 2026-09-02). Covers gold/platinum/silver/copper/nickel/aluminum/zinc/iron-ore; does NOT carry the minor PGMs Rh/Ir/Os/Ru/Pd (those stay on yfinance+USGS path). AUDIT FINDING: our ref column is a MIXED-DATED snapshot despite its uniform 2026-05-29 stamp — gold & nickel are current (match Apr-Jul 2026), but silver ($950/kg) matches no month since Jan 2024, copper last matched ~Jan 2025, platinum ~Jul 2025 => staleness correction candidates recorded in FINDINGS + extracted_data/r39_commodity_price_verification.csv. USGS Mineral Commodity Summary (the named fallback source) is bot-blocked from this machine (pubs.usgs.gov 403/404), so it is NOT registered here — recorded as attempted-but-unreachable."
06_commodity_market_pricing,lbma_precious_metals_fixings,T3,"LBMA (London Bullion Market Association) precious-metals fixings — daily benchmark prices for gold/silver/platinum/palladium in USD per troy ounce, 1968 to present; the institutional price authority that our code's ""yfinance/LBMA path"" actually resolves to","LBMA official price data (prices.lbma.org.uk); JSON endpoints /json/{gold,silver,platinum,palladium}_am.json (+ _pm for Au/Pt/Pd), pulled live 2026-09-23; gold & silver series from 1968-01-02, Pt & Pd from 1990-04-02",2026,"https://prices.lbma.org.uk/ (JSON: /json/<metal>_am.json, <metal> in gold|silver|platinum|palladium)",LBMA (London Bullion Market Association),"open service — JSON pulled live this round (4 series; Au/Pt/Pd ~9.2k daily AM fixings 1990->, Ag ~14.85k since 1968); key numbers extracted to r45_lbma_precious_metals_key_numbers.csv","SECOND anchor for the pipeline's commodity VALUE side — specifically the precious metals + minor PGMs that the worldbank_cmo_pink_sheet (R39) does NOT carry at daily resolution. This is the actual resolution of R39's open ""yfinance/LBMA path"": LBMA now registered and analyzable, not just cited. AUDIT vs our static ref_price_usd_per_kg (stamp 2026-05-29), compared at that SAME date (gap=0 trading days for all four): gold $150,000 ours vs LBMA $145,506 (+3.1%, fine); platinum $45,000 ours vs LBMA $61,472 (-26.8% LOW); palladium $48,000 ours vs LBMA $43,854 (+9.5%); silver $950 ours vs LBMA $2,436 (**-61% LOW**) => silver & platinum are stale-correction candidates (target repo is read-only so NOT applied here; recorded in FINDINGS + extracted_data). Basis: Au/Pt/Pd use the AM London fixing, Ag uses LBMA's single daily benchmark. Minor PGMs Rh/Ir/Os/Ru are still not carried by LBMA (stay on yfinance/USGS path)."
06_commodity_market_pricing,jm_pgm_market_report_2026,T2,"Johnson Matthey Plc, ""PGM market report May 2026"" — annual institutional review of platinum/palladium/rhodium/ruthenium/iridium markets: base-price narrative for all five PGMs + full supply & demand tables (primary production by region, secondary/recycling, industrial demand) in troy oz AND tonnes, 2021-2026","Johnson Matthey Plc annual PGM market report (published May each year; this edition May 2026); free public download from matthey.com (pulled live 2026-09-23, PDF 1.28 MB sha recorded below)",2026,https://matthey.com/products-and-markets/pgms-and-circularity/pgm-market-reports (direct: https://matthey.com/documents/161599/509428/pgm-market-report-26.pdf/a2d115af-bf7c-f589-29e9-6beacf8a4452),Johnson Matthey Plc (Alison Cowley et al.),"full_text_pulled_not_hosted — pulled + analyzed live this round; NOT committed to full_texts/ because JM's terms state ""The Prices are the property of Johnson Matthey Plc"" and prohibit use without consent (report itself is free-public but redistribution rights not granted); all key numbers extracted verbatim into r46_price_audit_key_numbers.csv","Closes R39/R45's open minor-PGM gap for 4 of 5 metals: the ONLY institutional source with published reference prices AND production statistics for Rh/Ir/Ru (LBMA carries none; USGS MCS bot-blocked). AUDIT vs our static ref_price_usd_per_kg + annual-production estimates, at JM Q1-2026 quotes (report covers through March 2026): rhodium $9,000/oz end-Dec-25 (~$289k/kg) vs ours $320k (+10.6% high); iridium ATH $8,000/oz Q1-26 (~$257k/kg) vs ours $160k (**ours -37.8% LOW**); ruthenium ATH $1,750/oz Q1-26 (~$56k/kg) vs ours $16k (**ours -71.6% LOW**; even -61.0% vs the more conservative end-of-25 record of $1,275/oz ≈ $41k/kg); platinum end-March $1,908/oz (~$61.3k/kg) corroborates R45's LBMA finding (ours -27% low). PRODUCTION: our estimates ~23 t Rh / 7.5 t Ir / 30 t Ru vs JM primary supply 2025 = 17.6 / 7.1 / 30.2 t -> Ir & Ru AGREE, **Rh ours +30.7% high (revision candidate)**. Osmium: NO published reference price in LBMA or JM and no production table => our $13k/kg row stays unanchored (recorded gap)."
07_mission_program_costs,planetary_society_pebd_mission_costs,T3,"The Planetary Society ""Planetary Exploration Budget Dataset"" — NASA robotic-mission costs by development / launch / operations at fiscal-year resolution, updated through the FY2026 request (Casey Dreier)",The Planetary Society public dataset (planetary.org; Google Spreadsheet export),2026,"https://www.planetary.org/space-policy/planetary-exploration-budget-dataset (+ XLSX https://docs.google.com/spreadsheets/d/12frTU01gfT1CXGWFimN3whf4348F_r3XolTqBt02OyM/export?format=xlsx, sha256=df737f5d3ea0...)",Casey Dreier (The Planetary Society),"open service — full 80-sheet XLSX pulled live from this machine 2026-09-23 (sha256=df737f5d3ea0..., per-mission sheets + Mission Costs summary parsed with openpyxl); key numbers extracted to extracted_data/r48_pebd_mission_cost_key_numbers.csv; dataset terms require attribution to The Planetary Society","**first registered anchor for the three NRE rows in operational_costs.csv**: 'Spacecraft development (NRE)' note's $588.5M OSIRIS-REx dev figure = PEBD dev-excl-LV-through-launch FY2016 **EXACT (0.00%)**; its '$183.5M launch vehicle' = Launch Vehicle total exact; 'Autonomous mining control & AI (NRE)' note's '~$2.4B program' = Mars Perseverance dev+launch $2,462.6M (-2.5%, AGREE) — the autonomy-stack subset (~$150M) is NOT in PEBD (mission-level only); 'Sample recovery operations' note's '$283M/9yr ops envelope' vs final OSIRIS-REx ops obligations $232.2M (+21.9%, projection-vs-final). All deltas computed from the pulled XLSX."
07_mission_program_costs,nasa_oig_2020_ig-20-023_planetary_science_portfolio,T2,NASA's Planetary Science Portfolio (IG-20-023),NASA Office of Inspector General / oig.nasa.gov/docs/IG-20-023.pdf,2020,https://oig.nasa.gov/docs/IG-20-023.pdf,NASA OIG (Office of Audits),full_text_hosted,"""d7 mission-cost anchors - INDEPENDENT institutional cross-validation of PEBD: Table 2 p15 per-mission cap-basis + life-cycle costs — Mars 2020/Perseverance LCC $2,725.8M = EXACT match to PEBD Official LCC; OSIRIS-REx $622.0 (cap basis) / $1,121.4 (LCC) vs PEBD $1,057.3M (+6.1% vintage spread); MSL/Curiosity $2,476.3M; InSight 593.9/828.9, Lucy 505.7/981.1, Psyche 626.3/996.4 (all Discovery missions exceed the $500M dev cap); Dragonfly n/a / 1,800-2,200; Europa Clipper n/a / 4,250.0; verbatim cost-cap scope note: caps exclude launch vehicle + operations ('can add hundreds of millions') -> NRE rows compare to cap-basis column only"""
07_mission_program_costs,nasa_oig_2024_ig-24-008_mars_sample_return_audit,T2,Audit of the Mars Sample Return Program (IG-24-008),NASA Office of Inspector General / oig.nasa.gov/docs/IG-24-008.pdf,2024,https://oig.nasa.gov/docs/IG-24-008.pdf,NASA OIG (Office of Audits),full_text_hosted,"""d7 sample-return program economics - FIRST institutional source: MSR life-cycle cost trajectory verbatim p4 '$2.5 to $3 billion in July 2020, to $6.2 billion at KDP-B in September 2022, to an unofficial estimate of $7.4 billion as of June 2023' (+196.0% vs low end; report: 'nearly three times'); MCR Oct-2020 $3.6B intermediate step; +19.4% above KDP-B preliminary range top ($5.9-6.2B); Sept-2023 IRB alt architectures '$8 to $11 billion'; FY24 request $949.3M (+15.4%) vs Senate floor 'not less than $300,000,000 for MSR' with descope-or-cancel at the Decadal Survey's $5.3B profile; scope caveats verbatim: estimates EXCLUDE ESA investments + sample receiving facility (fn 33), Decadal figure INCLUDES it and assumed 2% inflation vs actual 5-9% (fn 19); '$180 million ... two Sample Recovery Helicopters' = MARS-side retrieval hardware, NOT Earth-recovery scope. No per-Earth-recovery figure -> row 33 $15M OOM estimate stands"""
07_mission_program_costs,nasa_fy2027_budget_estimates,T2,NASA FY 2027 Budget Estimates — Planetary Science program lines & Astromaterial Curation funding envelope,NASA HQ budget justification / nasa.gov,2026 (FY2027 request),https://www.nasa.gov/wp-content/uploads/2026/04/fiscal-year-2027-full-budget-request.pdf,NASA HQ,full_text_hosted,"d7 sample-recovery ops envelope anchor — FIRST institutional budget line whose stated scope includes recovery: p159 verbatim activity '(4) recovery and transport of returned materials' (Astromaterials Acquisition & Curation Office); Astro-material Curation FY2027 request $16.3M (FY2027-31: 16.3/17.2/17.1/17.1/17.6; section total 165.3) vs our row-33 centre $15M = -8.0% below the annual line, inside [5-30] band -> consistency anchor (line scope broader than a single event: whole curation office incl. labs/distribution); negative probe: 'APEX' count 0 across all 384 pp and OSIRIS- narrative-only — no APEX/OSIRIS-A line item exists in this document; R63 deepening — p60 Space Operations table extracted for d5 row-5 envelope anchor: ISS program line FY2027 $921.2M/yr (+ WFTC-ISS mandatory $250M/yr PL 119-21) = institutional upper bound on 'ISS visiting-vehicle berthing ops' (our centre $2M/op = ~0.2% of the annual line; no per-event figure published -> estimate stands); negative probe: 'depot' count==0 all 384 pp — commercial depots not yet funded; p160 verbatim: OSIRIS-REx mission ends in 2026"
